iter	Passed	Remaining
4776	34655	37890
4777	34660	37881
4778	34665	37871
4779	34669	37861
4780	34675	37852
4781	34680	37842
4782	34685	37832
4783	34693	37825
4784	34698	37816
4785	34703	37806
4786	34706	37795
4787	34711	37785
4788	34715	37775
4789	34720	37765
4790	34725	37755
4791	34730	37745
4792	34736	37736
4793	34742	37728
4794	34746	37717
4795	34753	37710
4796	34761	37704
4797	34769	37696
4798	34772	37685
4799	34776	37674
4800	34781	37664
4801	34787	37656
4802	34792	37646
4803	34797	37636
4804	34801	37626
4805	34807	37617
4806	34812	37607
4807	34816	37597
4808	34821	37587
4809	34827	37578
4810	34830	37567
4811	34837	37559
4812	34841	37548
4813	34847	37540
4814	34851	37529
4815	34856	37519
4816	34861	37510
4817	34865	37499
4818	34870	37489
4819	34874	37478
4820	34878	37468
4821	34882	37457
4822	34887	37447
4823	34891	37437
4824	34895	37426
4825	34899	37415
4826	34903	37405
4827	34907	37394
4828	34912	37384
4829	34917	37375
4830	34921	37365
4831	34930	37359
4832	34936	37351
4833	34943	37343
4834	34950	37336
4835	34958	37329
4836	34965	37322
4837	34971	37313
4838	34976	37303
4839	34979	37292
4840	34985	37283
4841	34993	37277
4842	34999	37268
4843	35002	37257
4844	35007	37247
4845	35012	37237
4846	35016	37227
4847	35021	37217
4848	35027	37208
4849	35031	37198
4850	35037	37189
4851	35040	37178
4852	35047	37170
4853	35052	37161
4854	35057	37151
4855	35063	37142
4856	35068	37133
4857	35071	37122
4858	35075	37111
4859	35081	37103
4860	35086	37093
4861	35093	37085
4862	35098	37075
4863	35105	37068
4864	35109	37058
4865	35113	37047
4866	35118	37037
4867	35121	37026
4868	35126	37016
4869	35131	37007
4870	35138	37000
4871	35147	36994
4872	35153	36986
4873	35159	36977
4874	35164	36967
4875	35169	36957
4876	35175	36950
4877	35180	36940
4878	35185	36930
4879	35190	36921
4880	35195	36911
4881	35200	36902
4882	35205	36892
4883	35212	36885
4884	35217	36875
4885	35226	36870
4886	35236	36866
4887	35242	36857
4888	35247	36847
4889	35252	36838
4890	35256	36827
4891	35260	36816
4892	35264	36807
4893	35269	36797
4894	35274	36788
4895	35279	36778
4896	35284	36769
4897	35289	36759
4898	35294	36750
4899	35299	36740
4900	35303	36730
4901	35307	36719
4902	35313	36710
4903	35319	36702
4904	35324	36692
4905	35331	36685
4906	35338	36677
4907	35346	36671
4908	35356	36667
4909	35361	36657
4910	35367	36649
4911	35372	36639
4912	35378	36631
4913	35382	36621
4914	35387	36611
4915	35392	36601
4916	35397	36592
4917	35402	36582
4918	35407	36573
4919	35412	36563
4920	35417	36554
4921	35422	36544
4922	35426	36534
4923	35431	36524
4924	35434	36514
4925	35439	36504
4926	35443	36493
4927	35448	36484
4928	35452	36474
4929	35458	36465
4930	35461	36454
4931	35467	36445
4932	35473	36437
4933	35478	36427
4934	35483	36418
4935	35489	36409
4936	35493	36399
4937	35497	36388
4938	35501	36378
4939	35506	36368
4940	35511	36359
4941	35517	36351
4942	35522	36342
4943	35532	36337
4944	35538	36329
4945	35543	36319
4946	35546	36308
4947	35551	36298
4948	35556	36288
4949	35560	36278
4950	35564	36267
4951	35567	36257
4952	35573	36248
4953	35578	36239
4954	35584	36230
4955	35588	36220
4956	35594	36211
4957	35598	36201
4958	35602	36191
4959	35606	36180
4960	35610	36170
4961	35614	36160
4962	35619	36150
4963	35624	36141
4964	35629	36131
4965	35634	36122
4966	35639	36112
4967	35643	36102
4968	35648	36092
4969	35651	36082
4970	35656	36072
4971	35660	36062
4972	35665	36052
4973	35669	36042
4974	35674	36032
4975	35678	36023
4976	35683	36013
4977	35687	36003
4978	35693	35994
4979	35696	35983
4980	35700	35972
4981	35704	35962
4982	35711	35954
4983	35718	35948
4984	35726	35941
4985	35732	35933
4986	35740	35927
4987	35745	35917
4988	35750	35907
4989	35753	35897
4990	35757	35886
4991	35762	35876
4992	35766	35867
4993	35772	35858
4994	35777	35848
4995	35781	35838
4996	35786	35829
4997	35790	35819
4998	35795	35809
4999	35802	35802
5000	35806	35792
5001	35811	35782
5002	35816	35773
5003	35820	35763
5004	35825	35753
5005	35831	35745
5006	35834	35734
5007	35839	35724
5008	35843	35714
5009	35847	35704
5010	35853	35695
5011	35857	35686
5012	35861	35675
5013	35866	35666
5014	35870	35656
5015	35874	35645
5016	35878	35635
5017	35883	35625
5018	35887	35616
5019	35892	35606
5020	35895	35595
5021	35901	35586
5022	35909	35580
5023	35916	35573
5024	35925	35567
5025	35929	35558
5026	35934	35548
5027	35938	35537
5028	35943	35528
5029	35955	35526
5030	35960	35516
5031	35965	35508
5032	35970	35498
5033	35976	35490
5034	35980	35480
5035	35984	35469
5036	35988	35460
5037	35992	35449
5038	35996	35438
5039	36000	35429
5040	36005	35419
5041	36010	35410
5042	36015	35400
5043	36019	35391
5044	36024	35381
5045	36027	35370
5046	36032	35360
5047	36038	35353
5048	36042	35342
5049	36045	35332
5050	36049	35321
5051	36053	35311
5052	36057	35301
5053	36063	35292
5054	36067	35282
5055	36072	35273
5056	36076	35263
5057	36083	35255
5058	36087	35245
5059	36091	35235
5060	36099	35229
5061	36108	35223
5062	36116	35217
5063	36121	35208
5064	36127	35199
5065	36133	35191
5066	36139	35183
5067	36144	35174
5068	36148	35164
5069	36153	35155
5070	36157	35144
5071	36160	35134
5072	36165	35124
5073	36169	35114
5074	36172	35103
5075	36177	35093
5076	36181	35084
5077	36186	35074
5078	36192	35066
5079	36196	35056
5080	36202	35048
5081	36206	35038
5082	36210	35028
5083	36214	35017
5084	36218	35007
5085	36223	34998
5086	36227	34988
5087	36231	34978
5088	36237	34970
5089	36242	34960
5090	36245	34950
5091	36251	34941
5092	36254	34930
5093	36259	34920
5094	36263	34911
5095	36268	34902
5096	36273	34893
5097	36279	34885
5098	36287	34878
5099	36294	34870
5100	36300	34862
5101	36307	34855
5102	36310	34845
5103	36316	34836
5104	36320	34826
5105	36325	34816
5106	36329	34807
5107	36334	34798
5108	36339	34788
5109	36344	34779
5110	36350	34771
5111	36354	34761
5112	36358	34751
5113	36362	34741
5114	36367	34732
5115	36370	34721
5116	36374	34711
5117	36380	34702
5118	36384	34692
5119	36388	34682
5120	36392	34672
5121	36397	34663
5122	36402	34654
5123	36406	34644
5124	36410	34634
5125	36416	34625
5126	36420	34616
5127	36425	34606
5128	36431	34598
5129	36435	34589
5130	36440	34579
5131	36444	34569
5132	36449	34560
5133	36452	34549
5134	36456	34539
5135	36460	34529
5136	36465	34520
5137	36469	34510
5138	36475	34502
5139	36482	34495
5140	36490	34489
5141	36495	34479
5142	36498	34469
5143	36504	34461
5144	36508	34450
5145	36513	34442
5146	36519	34433
5147	36525	34424
5148	36528	34414
5149	36533	34405
5150	36538	34396
5151	36543	34387
5152	36547	34377
5153	36552	34367
5154	36556	34357
5155	36560	34348
5156	36564	34338
5157	36569	34329
5158	36574	34320
5159	36580	34311
5160	36583	34301
5161	36587	34290
5162	36590	34280
5163	36596	34271
5164	36599	34261
5165	36604	34251
5166	36609	34243
5167	36615	34234
5168	36618	34224
5169	36623	34214
5170	36627	34205
5171	36633	34196
5172	36637	34186
5173	36642	34178
5174	36646	34168
5175	36651	34158
5176	36657	34150
5177	36666	34145
5178	36672	34137
5179	36679	34130
5180	36685	34122
5181	36691	34114
5182	36696	34104
5183	36699	34094
5184	36704	34085
5185	36708	34074
5186	36713	34066
5187	36717	34056
5188	36722	34047
5189	36729	34040
5190	36737	34033
5191	36743	34025
5192	36747	34016
5193	36752	34006
5194	36756	33996
5195	36760	33987
5196	36764	33976
5197	36767	33966
5198	36772	33957
5199	36776	33947
5200	36781	33938
5201	36786	33929
5202	36793	33922
5203	36798	33913
5204	36803	33904
5205	36809	33896
5206	36816	33888
5207	36822	33881
5208	36830	33874
5209	36835	33866
5210	36840	33856
5211	36843	33846
5212	36847	33836
5213	36851	33826
5214	36855	33816
5215	36862	33809
5216	36869	33802
5217	36878	33796
5218	36883	33788
5219	36889	33779
5220	36894	33771
5221	36899	33762
5222	36909	33757
5223	36914	33748
5224	36918	33738
5225	36924	33731
5226	36928	33721
5227	36932	33710
5228	36936	33701
5229	36941	33691
5230	36944	33681
5231	36949	33672
5232	36953	33663
5233	36959	33654
5234	36964	33646
5235	36969	33636
5236	36974	33628
5237	36979	33618
5238	36983	33608
5239	36988	33599
5240	36993	33591
5241	36997	33581
5242	37001	33571
5243	37005	33561
5244	37009	33551
5245	37013	33541
5246	37017	33532
5247	37021	33522
5248	37025	33512
5249	37030	33503
5250	37033	33493
5251	37038	33484
5252	37042	33474
5253	37049	33467
5254	37057	33460
5255	37062	33452
5256	37071	33446
5257	37075	33436
5258	37080	33428
5259	37086	33420
5260	37090	33410
5261	37095	33401
5262	37099	33391
5263	37103	33382
5264	37107	33372
5265	37112	33362
5266	37116	33353
5267	37121	33344
5268	37125	33334
5269	37130	33325
5270	37135	33316
5271	37138	33306
5272	37144	33298
5273	37150	33289
5274	37155	33281
5275	37159	33271
5276	37163	33262
5277	37167	33252
5278	37171	33242
5279	37176	33233
5280	37181	33224
5281	37186	33216
5282	37192	33207
5283	37196	33197
5284	37201	33188
5285	37205	33179
5286	37209	33169
5287	37213	33159
5288	37218	33150
5289	37222	33141
5290	37227	33132
5291	37231	33123
5292	37236	33113
5293	37243	33107
5294	37250	33099
5295	37258	33093
5296	37263	33084
5297	37266	33074
5298	37273	33066
5299	37278	33057
5300	37281	33048
5301	37286	33038
5302	37291	33029
5303	37294	33019
5304	37299	33010
5305	37304	33001
5306	37308	32992
5307	37314	32984
5308	37319	32975
5309	37322	32965
5310	37328	32956
5311	37333	32947
5312	37337	32938
5313	37342	32929
5314	37348	32921
5315	37353	32913
5316	37357	32902
5317	37362	32894
5318	37366	32884
5319	37370	32875
5320	37375	32865
5321	37380	32856
5322	37385	32848
5323	37391	32840
5324	37395	32830
5325	37400	32821
5326	37404	32812
5327	37410	32804
5328	37416	32796
5329	37421	32787
5330	37424	32777
5331	37428	32767
5332	37433	32758
5333	37440	32751
5334	37449	32746
5335	37456	32739
5336	37463	32732
5337	37467	32722
5338	37471	32712
5339	37476	32704
5340	37481	32695
5341	37485	32685
5342	37492	32678
5343	37496	32669
5344	37501	32660
5345	37506	32651
5346	37511	32642
5347	37515	32633
5348	37520	32624
5349	37524	32614
5350	37527	32604
5351	37532	32595
5352	37537	32586
5353	37541	32577
5354	37546	32568
5355	37550	32559
5356	37555	32550
5357	37560	32541
5358	37566	32532
5359	37570	32524
5360	37574	32514
5361	37579	32505
5362	37583	32495
5363	37587	32486
5364	37592	32477
5365	37597	32468
5366	37603	32460
5367	37607	32450
5368	37611	32441
5369	37616	32432
5370	37621	32424
5371	37628	32417
5372	37635	32409
5373	37641	32402
5374	37647	32394
5375	37651	32384
5376	37657	32376
5377	37661	32367
5378	37665	32357
5379	37669	32348
5380	37674	32339
5381	37678	32330
5382	37683	32321
5383	37687	32311
5384	37692	32303
5385	37697	32294
5386	37702	32285
5387	37706	32275
5388	37709	32265
5389	37713	32255
5390	37718	32246
5391	37723	32238
5392	37728	32229
5393	37734	32221
5394	37738	32212
5395	37742	32203
5396	37747	32193
5397	37752	32185
5398	37758	32177
5399	37763	32168
5400	37768	32160
5401	37773	32151
5402	37776	32141
5403	37781	32132
5404	37786	32123
5405	37789	32113
5406	37795	32105
5407	37799	32095
5408	37805	32087
5409	37810	32079
5410	37817	32072
5411	37825	32066
5412	37837	32063
5413	37841	32054
5414	37846	32045
5415	37852	32037
5416	37857	32028
5417	37861	32019
5418	37867	32011
5419	37871	32002
5420	37876	31993
5421	37879	31983
5422	37884	31974
5423	37890	31966
5424	37895	31957
5425	37898	31947
5426	37902	31938
5427	37908	31929
5428	37912	31920
5429	37917	31912
5430	37921	31902
5431	37926	31893
5432	37929	31883
5433	37935	31875
5434	37938	31865
5435	37944	31857
5436	37948	31848
5437	37952	31838
5438	37955	31828
5439	37959	31819
5440	37965	31810
5441	37969	31802
5442	37974	31793
5443	37978	31783
5444	37982	31774
5445	37987	31765
5446	37991	31756
5447	37995	31746
5448	38001	31738
5449	38009	31732
5450	38018	31727
5451	38023	31718
5452	38029	31710
5453	38035	31703
5454	38040	31694
5455	38045	31685
5456	38052	31678
5457	38058	31671
5458	38066	31664
5459	38070	31655
5460	38074	31645
5461	38078	31637
5462	38083	31628
5463	38087	31618
5464	38091	31608
5465	38096	31601
5466	38101	31592
5467	38108	31585
5468	38113	31576
5469	38118	31567
5470	38122	31558
5471	38125	31548
5472	38130	31539
5473	38135	31530
5474	38139	31521
5475	38144	31513
5476	38150	31505
5477	38155	31496
5478	38158	31486
5479	38163	31477
5480	38167	31468
5481	38171	31459
5482	38178	31452
5483	38183	31443
5484	38187	31433
5485	38195	31427
5486	38203	31421
5487	38212	31416
5488	38216	31407
5489	38219	31397
5490	38226	31389
5491	38230	31380
5492	38234	31371
5493	38239	31362
5494	38244	31353
5495	38247	31344
5496	38253	31336
5497	38260	31329
5498	38264	31320
5499	38268	31310
5500	38273	31301
5501	38277	31292
5502	38282	31283
5503	38287	31275
5504	38293	31267
5505	38296	31257
5506	38301	31249
5507	38306	31240
5508	38310	31231
5509	38314	31221
5510	38319	31212
5511	38322	31203
5512	38326	31193
5513	38330	31184
5514	38334	31175
5515	38339	31166
5516	38346	31159
5517	38350	31150
5518	38354	31141
5519	38358	31131
5520	38363	31122
5521	38367	31114
5522	38372	31105
5523	38376	31095
5524	38382	31087
5525	38388	31080
5526	38395	31073
5527	38401	31065
5528	38408	31058
5529	38413	31050
5530	38418	31041
5531	38422	31032
5532	38427	31024
5533	38432	31015
5534	38436	31006
5535	38440	30996
5536	38445	30988
5537	38449	30979
5538	38454	30970
5539	38459	30961
5540	38464	30953
5541	38468	30944
5542	38473	30935
5543	38480	30928
5544	38485	30919
5545	38493	30913
5546	38498	30905
5547	38503	30897
5548	38506	30887
5549	38511	30878
5550	38516	30869
5551	38520	30861
5552	38526	30853
5553	38531	30844
5554	38536	30835
5555	38541	30827
5556	38545	30818
5557	38550	30809
5558	38555	30801
5559	38561	30793
5560	38567	30785
5561	38573	30778
5562	38577	30769
5563	38585	30763
5564	38594	30757
5565	38601	30750
5566	38606	30742
5567	38613	30735
5568	38619	30728
5569	38624	30719
5570	38630	30711
5571	38635	30702
5572	38638	30693
5573	38643	30684
5574	38648	30675
5575	38651	30666
5576	38656	30657
5577	38661	30649
5578	38666	30640
5579	38672	30632
5580	38678	30625
5581	38684	30617
5582	38688	30608
5583	38696	30602
5584	38703	30595
5585	38708	30587
5586	38714	30579
5587	38720	30571
5588	38723	30562
5589	38727	30552
5590	38731	30543
5591	38735	30534
5592	38740	30525
5593	38746	30517
5594	38754	30512
5595	38758	30502
5596	38762	30493
5597	38769	30486
5598	38776	30479
5599	38783	30472
5600	38792	30467
5601	38800	30461
5602	38806	30453
5603	38809	30443
5604	38814	30435
5605	38818	30426
5606	38823	30417
5607	38829	30410
5608	38834	30401
5609	38838	30392
5610	38842	30382
5611	38847	30374
5612	38852	30365
5613	38858	30358
5614	38862	30349
5615	38867	30340
5616	38871	30332
5617	38876	30323
5618	38882	30316
5619	38888	30308
5620	38893	30299
5621	38898	30291
5622	38902	30282
5623	38908	30274
5624	38911	30264
5625	38916	30256
5626	38921	30248
5627	38926	30239
5628	38932	30231
5629	38937	30223
5630	38942	30215
5631	38947	30206
5632	38953	30198
5633	38957	30189
5634	38966	30184
5635	38974	30178
5636	38980	30170
5637	38984	30161
5638	38989	30153
5639	38993	30144
5640	38998	30135
5641	39001	30125
5642	39007	30118
5643	39011	30108
5644	39016	30100
5645	39021	30091
5646	39026	30083
5647	39031	30075
5648	39036	30066
5649	39041	30058
5650	39045	30049
5651	39049	30040
5652	39054	30031
5653	39059	30023
5654	39065	30015
5655	39074	30010
5656	39079	30002
5657	39084	29993
5658	39088	29984
5659	39093	29976
5660	39098	29968
5661	39102	29958
5662	39106	29949
5663	39110	29940
5664	39114	29931
5665	39118	29922
5666	39122	29913
5667	39127	29904
5668	39131	29895
5669	39136	29886
5670	39143	29880
5671	39147	29871
5672	39153	29864
5673	39162	29858
5674	39167	29850
5675	39176	29844
5676	39180	29835
5677	39184	29826
5678	39191	29819
5679	39196	29811
5680	39200	29802
5681	39206	29795
5682	39210	29785
5683	39215	29777
5684	39218	29767
5685	39223	29759
5686	39226	29749
5687	39231	29741
5688	39235	29731
5689	39241	29724
5690	39246	29715
5691	39251	29707
5692	39254	29698
5693	39259	29689
5694	39264	29681
5695	39268	29671
5696	39273	29663
5697	39278	29654
5698	39284	29647
5699	39288	29638
5700	39292	29629
5701	39296	29620
5702	39302	29613
5703	39306	29603
5704	39310	29595
5705	39314	29586
5706	39321	29579
5707	39326	29570
5708	39331	29562
5709	39335	29553
5710	39340	29545
5711	39348	29538
5712	39354	29531
5713	39361	29524
5714	39368	29518
5715	39373	29509
5716	39381	29503
5717	39385	29494
5718	39390	29485
5719	39394	29476
5720	39400	29469
5721	39405	29461
5722	39410	29452
5723	39414	29443
5724	39418	29434
5725	39423	29426
5726	39428	29418
5727	39433	29409
5728	39438	29401
5729	39442	29392
5730	39448	29385
5731	39452	29376
5732	39457	29367
5733	39464	29360
5734	39468	29351
5735	39472	29343
5736	39476	29333
5737	39480	29324
5738	39485	29316
5739	39489	29307
5740	39494	29299
5741	39499	29290
5742	39503	29282
5743	39508	29273
5744	39514	29266
5745	39520	29258
5746	39524	29249
5747	39529	29241
5748	39535	29233
5749	39543	29227
5750	39553	29222
5751	39560	29216
5752	39566	29209
5753	39570	29199
5754	39574	29190
5755	39577	29181
5756	39584	29174
5757	39588	29165
5758	39595	29158
5759	39600	29150
5760	39604	29141
5761	39609	29133
5762	39614	29125
5763	39619	29116
5764	39624	29108
5765	39627	29098
5766	39632	29090
5767	39637	29082
5768	39642	29074
5769	39647	29065
5770	39652	29057
5771	39656	29048
5772	39661	29040
5773	39666	29032
5774	39672	29024
5775	39675	29015
5776	39680	29006
5777	39685	28997
5778	39690	28990
5779	39696	28982
5780	39699	28973
5781	39703	28963
5782	39708	28955
5783	39713	28947
5784	39718	28938
5785	39725	28932
5786	39733	28926
5787	39743	28922
5788	39755	28918
5789	39766	28914
5790	39772	28907
5791	39777	28898
5792	39780	28889
5793	39788	28883
5794	39792	28874
5795	39797	28865
5796	39801	28857
5797	39806	28848
5798	39812	28841
5799	39816	28832
5800	39819	28823
5801	39824	28814
5802	39828	28806
5803	39832	28796
5804	39837	28788
5805	39841	28779
5806	39848	28772
5807	39853	28764
5808	39857	28755
5809	39862	28747
5810	39866	28738
5811	39871	28730
5812	39876	28722
5813	39880	28713
5814	39887	28706
5815	39891	28697
5816	39896	28689
5817	39901	28681
5818	39906	28673
5819	39911	28664
5820	39914	28655
5821	39918	28646
5822	39926	28640
5823	39933	28633
5824	39942	28628
5825	39948	28620
5826	39954	28613
5827	39960	28605
5828	39964	28596
5829	39970	28589
5830	39975	28581
5831	39980	28573
5832	39984	28564
5833	39987	28555
5834	39992	28546
5835	39996	28537
5836	39999	28528
5837	40004	28519
5838	40009	28511
5839	40017	28505
5840	40024	28498
5841	40028	28490
5842	40033	28481
5843	40039	28474
5844	40045	28466
5845	40049	28457
5846	40054	28450
5847	40060	28442
5848	40065	28434
5849	40070	28426
5850	40076	28418
5851	40080	28409
5852	40084	28400
5853	40090	28393
5854	40095	28385
5855	40099	28376
5856	40103	28367
5857	40108	28359
5858	40113	28351
5859	40120	28344
5860	40125	28336
5861	40134	28330
5862	40140	28323
5863	40147	28316
5864	40150	28307
5865	40154	28298
5866	40159	28289
5867	40163	28281
5868	40169	28274
5869	40174	28265
5870	40178	28256
5871	40183	28248
5872	40187	28239
5873	40193	28232
5874	40198	28224
5875	40203	28216
5876	40207	28207
5877	40212	28199
5878	40216	28190
5879	40221	28182
5880	40226	28174
5881	40231	28166
5882	40236	28157
5883	40241	28149
5884	40245	28140
5885	40249	28131
5886	40258	28127
5887	40266	28120
5888	40270	28112
5889	40274	28103
5890	40278	28094
5891	40282	28085
5892	40288	28077
5893	40292	28069
5894	40297	28061
5895	40301	28052
5896	40304	28043
5897	40312	28037
5898	40320	28030
5899	40325	28023
5900	40332	28016
5901	40337	28007
5902	40343	28000
5903	40352	27995
5904	40358	27987
5905	40363	27979
5906	40367	27971
5907	40372	27962
5908	40376	27954
5909	40380	27945
5910	40384	27936
5911	40389	27928
5912	40394	27920
5913	40399	27911
5914	40404	27904
5915	40409	27895
5916	40414	27887
5917	40419	27879
5918	40424	27871
5919	40430	27864
5920	40435	27856
5921	40441	27848
5922	40445	27839
5923	40449	27831
5924	40454	27823
5925	40459	27815
5926	40464	27806
5927	40467	27797
5928	40471	27788
5929	40477	27781
5930	40481	27772
5931	40487	27764
5932	40492	27756
5933	40498	27749
5934	40507	27744
5935	40514	27737
5936	40520	27730
5937	40529	27725
5938	40533	27716
5939	40540	27709
5940	40546	27701
5941	40550	27693
5942	40555	27685
5943	40561	27678
5944	40566	27669
5945	40571	27661
5946	40576	27653
5947	40581	27645
5948	40586	27637
5949	40591	27629
5950	40596	27621
5951	40601	27613
5952	40606	27605
5953	40611	27597
5954	40615	27588
5955	40620	27580
5956	40625	27572
5957	40630	27564
5958	40635	27556
5959	40638	27547
5960	40645	27540
5961	40650	27532
5962	40654	27523
5963	40658	27514
5964	40663	27506
5965	40666	27497
5966	40671	27489
5967	40677	27481
5968	40682	27473
5969	40686	27465
5970	40691	27456
5971	40697	27449
5972	40706	27444
5973	40715	27438
5974	40724	27433
5975	40729	27425
5976	40734	27417
5977	40739	27409
5978	40748	27403
5979	40751	27394
5980	40757	27387
5981	40760	27378
5982	40765	27370
5983	40770	27362
5984	40774	27353
5985	40778	27344
5986	40783	27336
5987	40787	27327
5988	40793	27320
5989	40798	27312
5990	40803	27304
5991	40809	27297
5992	40814	27288
5993	40817	27280
5994	40821	27271
5995	40826	27262
5996	40831	27255
5997	40836	27247
5998	40840	27238
5999	40845	27230
6000	40851	27222
6001	40855	27214
6002	40860	27206
6003	40865	27198
6004	40869	27189
6005	40874	27181
6006	40878	27172
6007	40882	27164
6008	40890	27158
6009	40898	27152
6010	40908	27147
6011	40915	27140
6012	40919	27132
6013	40924	27124
6014	40929	27116
6015	40934	27108
6016	40939	27100
6017	40943	27091
6018	40948	27083
6019	40951	27074
6020	40956	27066
6021	40961	27058
6022	40966	27050
6023	40972	27042
6024	40977	27034
6025	40982	27026
6026	40987	27019
6027	40992	27010
6028	40996	27002
6029	41001	26994
6030	41006	26986
6031	41010	26978
6032	41015	26969
6033	41020	26961
6034	41025	26953
6035	41029	26945
6036	41034	26937
6037	41039	26929
6038	41045	26922
6039	41049	26913
6040	41058	26907
6041	41062	26899
6042	41067	26891
6043	41072	26883
6044	41077	26875
6045	41084	26868
6046	41091	26861
6047	41099	26856
6048	41106	26849
6049	41110	26841
6050	41120	26835
6051	41124	26827
6052	41129	26819
6053	41134	26811
6054	41139	26803
6055	41146	26797
6056	41151	26789
6057	41157	26781
6058	41162	26773
6059	41167	26765
6060	41172	26757
6061	41176	26749
6062	41182	26742
6063	41186	26733
6064	41191	26725
6065	41196	26717
6066	41200	26708
6067	41204	26699
6068	41209	26692
6069	41213	26683
6070	41218	26675
6071	41224	26668
6072	41232	26662
6073	41237	26654
6074	41242	26646
6075	41248	26638
6076	41252	26630
6077	41257	26622
6078	41263	26615
6079	41268	26607
6080	41272	26598
6081	41280	26592
6082	41290	26588
6083	41299	26582
6084	41302	26573
6085	41308	26565
6086	41312	26557
6087	41315	26548
6088	41320	26540
6089	41325	26532
6090	41329	26523
6091	41334	26515
6092	41337	26506
6093	41343	26499
6094	41347	26490
6095	41351	26482
6096	41356	26474
6097	41360	26465
6098	41365	26457
6099	41369	26449
6100	41373	26440
6101	41377	26432
6102	41383	26424
6103	41387	26416
6104	41391	26408
6105	41397	26400
6106	41402	26392
6107	41407	26384
6108	41414	26377
6109	41419	26370
6110	41424	26362
6111	41428	26353
6112	41432	26345
6113	41437	26337
6114	41442	26329
6115	41448	26322
6116	41453	26314
6117	41456	26305
6118	41461	26297
6119	41466	26289
6120	41475	26283
6121	41482	26277
6122	41490	26271
6123	41498	26265
6124	41503	26257
6125	41509	26250
6126	41514	26242
6127	41518	26233
6128	41524	26226
6129	41528	26217
6130	41533	26209
6131	41537	26201
6132	41542	26193
6133	41546	26185
6134	41551	26177
6135	41556	26169
6136	41561	26161
6137	41566	26153
6138	41571	26145
6139	41575	26137
6140	41580	26129
6141	41585	26121
6142	41592	26114
6143	41597	26106
6144	41602	26098
6145	41606	26090
6146	41611	26082
6147	41615	26073
6148	41619	26065
6149	41624	26057
6150	41629	26049
6151	41634	26041
6152	41637	26033
6153	41642	26024
6154	41647	26016
6155	41654	26010
6156	41658	26001
6157	41662	25993
6158	41669	25986
6159	41675	25979
6160	41683	25973
6161	41691	25967
6162	41699	25961
6163	41704	25953
6164	41713	25948
6165	41717	25939
6166	41722	25932
6167	41726	25923
6168	41730	25914
6169	41733	25906
6170	41738	25897
6171	41741	25889
6172	41746	25881
6173	41750	25872
6174	41756	25865
6175	41761	25857
6176	41765	25849
6177	41769	25840
6178	41773	25832
6179	41778	25824
6180	41784	25816
6181	41788	25808
6182	41792	25800
6183	41799	25793
6184	41804	25785
6185	41810	25778
6186	41814	25769
6187	41818	25761
6188	41824	25754
6189	41829	25746
6190	41832	25737
6191	41837	25729
6192	41842	25721
6193	41847	25713
6194	41851	25705
6195	41856	25697
6196	41864	25691
6197	41871	25684
6198	41879	25679
6199	41888	25673
6200	41892	25665
6201	41896	25656
6202	41902	25649
6203	41907	25641
6204	41911	25633
6205	41916	25625
6206	41920	25616
6207	41925	25609
6208	41929	25600
6209	41934	25592
6210	41937	25584
6211	41944	25577
6212	41949	25569
6213	41953	25560
6214	41958	25553
6215	41963	25545
6216	41966	25536
6217	41971	25528
6218	41976	25520
6219	41980	25512
6220	41986	25505
6221	41991	25497
6222	41996	25489
6223	42000	25481
6224	42004	25472
6225	42008	25464
6226	42012	25455
6227	42017	25447
6228	42021	25439
6229	42025	25431
6230	42029	25422
6231	42032	25413
6232	42037	25405
6233	42043	25398
6234	42047	25390
6235	42052	25382
6236	42060	25376
6237	42066	25369
6238	42074	25363
6239	42080	25356
6240	42086	25348
6241	42090	25340
6242	42096	25333
6243	42099	25324
6244	42104	25316
6245	42110	25309
6246	42116	25302
6247	42120	25293
6248	42123	25285
6249	42128	25276
6250	42132	25268
6251	42136	25260
6252	42140	25252
6253	42144	25243
6254	42150	25236
6255	42154	25228
6256	42158	25219
6257	42163	25211
6258	42168	25203
6259	42172	25195
6260	42178	25188
6261	42183	25180
6262	42188	25173
6263	42193	25165
6264	42197	25157
6265	42201	25148
6266	42205	25140
6267	42209	25131
6268	42213	25123
6269	42218	25115
6270	42222	25107
6271	42227	25099
6272	42233	25092
6273	42237	25084
6274	42243	25077
6275	42255	25073
6276	42261	25066
6277	42268	25059
6278	42272	25051
6279	42278	25043
6280	42282	25035
6281	42286	25027
6282	42291	25019
6283	42296	25011
6284	42300	25003
6285	42305	24995
6286	42309	24987
6287	42313	24979
6288	42317	24970
6289	42321	24962
6290	42325	24954
6291	42330	24946
6292	42334	24937
6293	42339	24929
6294	42342	24921
6295	42349	24914
6296	42354	24906
6297	42358	24898
6298	42362	24889
6299	42366	24881
6300	42370	24873
6301	42375	24865
6302	42380	24857
6303	42383	24849
6304	42388	24841
6305	42393	24833
6306	42397	24825
6307	42403	24818
6308	42409	24810
6309	42412	24802
6310	42416	24793
6311	42421	24786
6312	42426	24778
6313	42430	24770
6314	42438	24764
6315	42445	24757
6316	42451	24750
6317	42459	24744
6318	42464	24736
6319	42468	24728
6320	42472	24720
6321	42477	24712
6322	42482	24704
6323	42487	24696
6324	42490	24688
6325	42494	24679
6326	42500	24672
6327	42503	24663
6328	42511	24657
6329	42516	24650
